urls,channel_name,author,text,time,votes,sentiment,polarity,photo
https://youtu.be/59cWofn2bTA,Raditya Dika,zenza88_,"Pasang behel cuma 4 hari lngsung copot,, gilaaa,, aq pasang behel biar keliatan oke,tp gk bsa makan,, mana bisa badan jd oke,, yo wes,, gpp lah,, gigi gk rapi tp makan ttp enak😁",8 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/6xWxoIdnZVhMPTAUilCuz77SJzJ-2X6T3G0IfHBRhaydXNaEPYLBrGQuoxIgLpwRQHCnHki-ig=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,BAIHAQI GUNAWAN,15:44 Saya Juga Jawab Gini Kalo Di Tanya Sakit Nya Yang Mana.,8 bulan yang lalu,1,negative,99.96%,https://yt3.ggpht.com/ZcSjGTkN19vl5tId1zvFzdNhHLfurh9VYteKHDgwAD12pP-Ey4oR-QMZ1TEuA6vNT3NDw_-Qyg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Rosi s,Aku umur 50 baru pasang ha ha,9 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-J06lsh-MKmTYLRka6a3xomGyYaUTrAigVagIsrMI=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Krisna Kusuma,Bang aku juga nanti pake behel,10 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_yRUuGKbkolpFM2Kamd0fizIQOXfwkDesC6w=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Wulandariyanny Wiriadinata,"Aku usia 31 tahun baru padang behel
Juga nih. Breket yg kiri bawah copot mulu 😩",10 bulan yang lalu,0,negative,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9cCUC0aIPib_sb175ll1Qle44yfrGB0pjM4Zqi=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,anchovy44,"Pikir2 dulu guys, sakitnya minta ampun. Buat ngunyah ky takut copot giginya",11 bulan yang lalu,0,negative,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-QnGYPwdDqQEXDaIN0fKcjE6I8yPu2m1CgIKKthw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,tugasku,Ketelen breket menyebabkan usus buntu,1 tahun yang lalu,1,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu9iUrygfitZ7M7lm8hFaGS_OqqDm7lwk6O91w_j=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Shandy Ciangdikaa,Pakai behel.itu untuk namba kepercayaan diri . Karena kepercayaan diri itu pentink juga,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8YSZfLeZsZi28kbOrsKZKsiUgHMud-tByDIQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,164 rehanfarendinoariyanto,mantap di pin,1 tahun yang lalu,31,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9C5rJFmtaq_ups5Vt5tVPgmLDfrZSy3mwM-UoiZw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Mafif Akmal,Di PiN dOnG eNaK kAlI bAh v:,1 tahun yang lalu,26,positive,99.45%,https://yt3.ggpht.com/ytc/AMLnZu9UuLpGwEaWe1MBSmFi3iLNaC-7GLWO4RTJiQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Kuda Looping,sepertinya sih begitu,1 tahun yang lalu,9,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9QXbg5G6EHEhyPgBtf_jBpC8BrmZjaqJwhfcSm=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Raditya Dika,Tau aja lu.,1 tahun yang lalu,65,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu82XnBvJ1Odxc291qSQVTE890eiL1fZ_ZSrVQxo=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Kuda Looping, @Raditya Dika  😅,1 tahun yang lalu,2,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9QXbg5G6EHEhyPgBtf_jBpC8BrmZjaqJwhfcSm=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Mafif Akmal, @Raditya Dika  kw.,1 tahun yang lalu,8,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9UuLpGwEaWe1MBSmFi3iLNaC-7GLWO4RTJiQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Bagas Setiawankartono, @Raditya Dika  kw anjim,1 tahun yang lalu,8,neutral,99.93%,https://yt3.ggpht.com/ytc/AMLnZu-vqXAZBequpXvR2duZldyoyoDIOSlYj7ooVqq5nA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Hilmy Chandra, @Raditya Dika  gak verified,1 tahun yang lalu,8,neutral,99.95%,https://yt3.ggpht.com/W_N031YZJWkMb3W2QWSknTcwjiKt08fwOznCsZ5wQ-q8UTUsZ4UP0C5cFXEUOGnzVKqZr9WHtQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,oliviaa nh,ka nisa juga receh bgt HAHAHAHA,1 tahun yang lalu,1,neutral,99.96%,https://yt3.ggpht.com/jnjElLR8geyS0m13bkhwiuXy6lrDuIF4sUQOBGID3D8zGqDdX3JdF17EzgnM-N-TuA7kfP1CiQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,ahmad aprijal, @Mafif Akmal  apa enaknya?? gajelas ih,1 tahun yang lalu,1,positive,99.91%,https://yt3.ggpht.com/ytc/AMLnZu8c_DFJv6V7k11oCfJ_Q0KZBQZjeYn3X7iEpg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,account a human, @Raditya Dika  anjim niat bngt bikinnya,1 tahun yang lalu,2,negative,86.08%,https://yt3.ggpht.com/ytc/AMLnZu_jPPvF-_PLX8H-DXdZzxUzSOJkjTUUJWtu6luuEEtOdWB6DiNVf2REVQCzEBID=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Anif Farizi,Huhuhuhuhuhuhuhhh,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/VaQoLupaH0TY4ZdHzLdiitKuzcRfgJEhf1Xk5DGWtorJa89gsRPB8NoA5F-mXIlTSV7AlhVXVg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Rky Eks  ꪜ,Yang suka game Lol atau game Moba boleh ya kan mampir,1 tahun yang lalu,0,negative,99.68%,https://yt3.ggpht.com/-PaYuaUUmPyju4Jto2wzWmZch2C3n5be5TvZpZH3GFDBOdZvk-wn0vSdOCvr09tF2-Cbm50L=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,simon krova,bener nih,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/lissBMDSJM5oGKWNVUfv89EaQxhePfjYmqmPmgS8pgPEofj-GirokIhWNtMqn3j1SUXTWJQJ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,It's My Stories,Bener banget....👍👍,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/-LmG24EKHohfhUol3qneRvoOmcPagkbqgaD8wcXJfe86kz4pgYK8_CZWQ7EtPKm8HoZ9C2oL=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Dian Khu24, @164 rehanfarendinoariyanto  llllllllllllllplllllp,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9049PNCNfYQKBl79VHe6-toVpM0ErHJ5l2A0R3=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Salsabilla Khairani,🤣🤣🤣🤣,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8qbhVTBCqZusSKi3gGFWm0bvFefkVpu_NHEg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,PDeni-P,🙏🙏🙏🙏,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/oe4FUVaRqvpaaCdEp2g4CJJpoyC7GRbD203PY5rBfP1wW1sN4lxMHIULoRhyZKXuzX7jo1x1nw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,IG: Jualrumahmampang,masang di drg apa tukang gigi ?,11 hari yang lalu,0,positive,99.98%,https://yt3.ggpht.com/7ezZDCR0IIK3gdHfn4EZ4FgKP6XdpafNzNR2xwNHoiIv4-Bd_KWySvwjG07B6Ah1y_W489i_=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,IG: Jualrumahmampang,kalo pake Self Ligathing ngga terlalu sakitnya dibanding konvensional yaa,11 hari yang lalu,0,neutral,56.78%,https://yt3.ggpht.com/7ezZDCR0IIK3gdHfn4EZ4FgKP6XdpafNzNR2xwNHoiIv4-Bd_KWySvwjG07B6Ah1y_W489i_=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Bunga Indah Lestari,Bibirnya bang Radit mirip Denies chariesta😂😂😂 si cadel😂😂,1 tahun yang lalu,1,neutral,99.92%,https://yt3.ggpht.com/ytc/AMLnZu9cXECfy3iOwVdw1Is3PVIoD9xqMfRYo-5buY1jdQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,ANDITAMA,kotoran diancurin😓,1 tahun yang lalu,0,negative,99.94%,https://yt3.ggpht.com/spWTHwGBJSC8x__mF8RKiglE4Og5suxGAYu8Nxpt7pmGNw_t--7i6suphEidjuFuAIkZ4FHuaM8=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Zulmi Aditia,"ketawa ngakak, pas bilang:
Keluar 'kluthuk'. wkwkwk",1 tahun yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_JUagVEras6g0YTK2gbLI3-UF458_jtyI7EafP5w=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Sandi Setiawan,Dr dulu emang gemezZz liat mas radit kalo ngomong...  Giginya berantakan...  GemezzZz pengen rapihin... 😇😇,1 tahun yang lalu,0,positive,99.95%,https://yt3.ggpht.com/ytc/AMLnZu842qp5K5kOorKPnQAqCIr86Dyw75rf5FX8cX7xbuI=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,DXN,13:16 detik2 kak anisa tersinggung😵,1 tahun yang lalu,0,neutral,99.29%,https://yt3.ggpht.com/ytc/AMLnZu8t9HUcuLgnsZBKcmqaPjIMxfACQ_HzxbbxUmvWWg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Fatur zzrd,"Aku jg pengen behel, tp belum ada rezeki nya. Ketemu orang selalu insecure bgt :(",1 tahun yang lalu,0,positive,99.58%,https://yt3.ggpht.com/ytc/AMLnZu82QyfglU_6Q8n9lk8zd3hbod6rVmncZmWxtJKX=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Zoom Zoom eXperiment,"Saran bang radit, klo istri ngomong dengerin jgn dpotong potong.",1 tahun yang lalu,1,negative,99.85%,https://yt3.ggpht.com/ytc/AMLnZu_xeOBQT-IgRyrfx_lAf2WehsH2gUK0jccsB9VYQw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Wong Pruwatan,Asem deh nonton bang Radit gegara liat thumbnailnya ngeselin,1 tahun yang lalu,0,negative,99.89%,https://yt3.ggpht.com/caaeD4aQMNjz_aXyntambJ9cCqWUKTqJeuuDz25Uv9KBDUPpaatFoJOCNozhY-O6GV-IacF3wg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Khezia Widajunika,"segini gabutnya gw, nontonin bapak 2 anak make behel",1 tahun yang lalu,0,neutral,99.81%,https://yt3.ggpht.com/ytc/AMLnZu-hrF3hLWAk1UKnj5_x8t69J_e527jcEzzrslVy5Q=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Varo Vano,Kak anissa dulu operasi gigi apa ya?,1 tahun yang lalu,0,negative,99.61%,https://yt3.ggpht.com/ytc/AMLnZu8-lFGsRmHnv37qPA9jl66GRXVQXp7UbmIfzypfOg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Adriani Anhy,Klo pasang behel mulut jdi bau ya ?,3 bulan yang lalu,0,positive,99.51%,https://yt3.ggpht.com/ytc/AMLnZu-P3zFQFYq5oORvkqRDv9hfNuukG2mN71gM5jJaiw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Ndesw CH,Sakit ga KA? Pengen di behel tapi takut😭,5 bulan yang lalu,1,negative,99.94%,https://yt3.ggpht.com/4b9UYRxWDo-LKdRjNCAa7CZXCZEFRxE3I35P6vN142PPL2zucXl0KWZQEEn1rPg3virTWdSp=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Pandu Jump,Jelek banget gigimu huek. Mending langsung hasilnya yg direkam. Serem menjijikan,5 bulan yang lalu,0,negative,99.77%,https://yt3.ggpht.com/ytc/AMLnZu_oHbTtUrrdO06zzc3B-I1hAYAcvgvZyCzwFyjLL5E=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Su Giono,sakit g si kak?,9 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu9DpQs8Lg3-l46L2m07KZldMkUOhlwGkQgr9g=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Yutting_ 96,"Pengen pasang behel yg jadi masalah Bukan masalah duit nya ,Tpi takut sakit 🥲",10 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/Cfr29cmgjhC4zj5Soa6RKV5ikMwhc7Y85EdLVk0NwTRlU5NOhKIa5C8XpraudwTXgYwqj92DfQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,ageng hidayat,Dokter nya kurang,11 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_yWp95X4bwQhgr8rWCyyU8xcoBBg7E0-f9Kcbf=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Dika Cahaya,ga di rontgen duluu kakk??,1 tahun yang lalu,0,neutral,99.96%,https://yt3.ggpht.com/ytc/AMLnZu_PaHAqvqlhr4ELRPQ8pMQAzcyuWCBnxDHEOw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Unknown,"ITU YANG BILANG MASANG BEHEL GABOLEH DOSA MASUK NERAKA MERUBAH CIPTAAN TUHAN, HEH LU SEMUA YANG KOMEN GITU PUNYA TELINGA DUA DIBERIKAN TUHAN DENGERIN KAKAKNYA NGOMONG DIA BILANG BUAT ""KESEHATAN&NGERAPIHIN"" LU SEMUA TEGA LIAT ORANG INSECURE? GW DI BULLY DARI SD, SMP CUMA GARA"" GIGI GW CAPEK, LAGIAN YANG MASANG BEHEL PAKE DUIT MASING"" GA NYUSAHIN KALIAN, KECUALI OPLAS SUNTIK PUTIH ITU BARU MERUBAH CIPTAAN TUHAN, JANGAN SOTOY JANGAN SIRIK IRI BILANG",1 tahun yang lalu,1,negative,97.89%,https://yt3.ggpht.com/SqeMu-T9GNFjKiL-8W5bmDyqC-aJsq0epI5SUTjJAilB_UPrAs387Kkfohb9CzMnNFZCG82Onw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,siti Is it,Saya pasien Di rdc dah setahun lebih terhalang covid gak bisa kontrol ahirnya besok mau ke specialist ortho Di johor mudah mudahan ada second option,1 tahun yang lalu,0,positive,99.69%,https://yt3.ggpht.com/ytc/AMLnZu95xlBLVjlyx_ThkuXH4Ix4JHtJl2XwDrXpgDFRSw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Febi Nuril,"Kak mau tanya, pas cetak gigi rasanya nggak mual ya kak ?",1 tahun yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu954QAkL5aeNIVJQTjEgZ7LzrfqlYqA0tdMTT16=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Antika Nurul,Aku mau pasang behel jadi takut,1 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-BEwnT39a5ARGYfeytE2wc9HcrOMHUEke08g=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Juliah Julia,"Yang mau pasang area dki jakarta yuk langsung follow @jhulyaaaaa07 promo 50% loh 500 udah bisa pasang behel cramic transparan cantik🤗 stock terbatas dibulan mei ini loh buruan guys. Ada macem"" pemasangan behel jga kok, harga termurah, hasil berkualitas! Follow Ig ownernya langsung @jhulyaaaaa07. Ramadhan penuh berkah",1 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-52cBHc_rJYPOOS1XlBnsbqQ9JC43XGeKCFUcuPg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Nunung mama nazwa,sakit gk si kak,1 tahun yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu8YafVbAEtN8VPFR13_RnBp2WSEPf8uLqS2Cw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Jajang Suryatna,Disuntik gak kak?,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8xM3lwoTumnR7Vgpyyk-lJ-pT1S4WU841OtA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Nacang Chaniago,Sakit gk kakak,1 tahun yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu9KocGCwNYUsd6HO5QKxenWww9_N2MQNe_PYg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Shourenn,"dimana,harga?",1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/bXgXmKVhvkgJCGYRJOZQ9gglbva-5XG6ATeWOCPtxkmxCIPpVyvnu1x1SY1LOJlmwff5vi3GRQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Shourenn,kak sakit gak,1 tahun yang lalu,0,negative,99.95%,https://yt3.ggpht.com/bXgXmKVhvkgJCGYRJOZQ9gglbva-5XG6ATeWOCPtxkmxCIPpVyvnu1x1SY1LOJlmwff5vi3GRQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Ismawati Jepara,Itu linu gk di bersihin karang giginya 🤨,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-QTBxO5ISKKg9nV1lO30XKbFbiQi6M0ocTjQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,ILYAS FADIL,Sakit engga,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_XQ2ghtMLDSabD8PaWW2TAa2QB1woR_OQgIA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Winda sihombing,Berpa biaya behel ny kk,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_BhFi6HnKfWd776wEiPJi6ZouFoiBy1fQykyJC=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Vadila Ainun nisya,Engga kok engga sakit kemarin aku pasang behel,1 tahun yang lalu,0,neutral,57.49%,https://yt3.ggpht.com/ytc/AMLnZu946liiMiuTHmbRZiQGUiFz_KIiO9MCarqMysuCdA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Tika Aja,Sakit ga si ka,1 tahun yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu-Tf39AwG2JzgHtsOg-hlfFAofcKcjzXK4Z9g=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,SALSA NOPA SARI,Soallnya aku mau coba di tahun ini,1 tahun yang lalu,0,positive,99.94%,https://yt3.ggpht.com/ytc/AMLnZu-j2jasgfRkXaJZGRVXZ20jv44X8rVIM2Irxw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,SALSA NOPA SARI,Kk sakit nggak😂,1 tahun yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu-j2jasgfRkXaJZGRVXZ20jv44X8rVIM2Irxw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Mur Sidi,Ku ikut,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9agSzryO_yQxXREtU6wIzF9Y_6w6KwnRL1ig=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Mahmudah Ayu dya s.,Itu cuman di cetak doang ngk di ronsen?,1 tahun yang lalu,0,neutral,99.84%,https://yt3.ggpht.com/ytc/AMLnZu_T51vLJ23WPXrvdzU-rL2zO_e0ceAPQw0iaMeC=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Risti Kurnia Putri,Sakit g sih kaak,1 tahun yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu-77sZ8YoRDKO9j2uh4KnaPUhIGHV_jkEWmZYucxQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,melinda latifah,Sakit nggak kak aku takut soalnya,1 tahun yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu_GN9_WUml52OgbtaPHymKeXNHZ-ES961RzGA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,nadia sefina dia,Aku pingin pasanag behel gk ada uang,1 tahun yang lalu,0,neutral,99.84%,https://yt3.ggpht.com/ytc/AMLnZu_RV3411LkitTv1sbto6HlzVtmgK-veh363iw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Glauria Putri,Kak sakit ka pakek behel nya,1 tahun yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu_i2S23ZSyle7GrJN5JwsiOYlfd8dCYO9gb-mlFbg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Bungaa,Pen pkk tpi tkutt d sntikkny😭😂,1 tahun yang lalu,0,negative,99.95%,https://yt3.ggpht.com/KixmFiVOKge3OKBxkIG8B-TsxZeWBP1kP7mlLalQPZbnLCahAR1BKvde6iTqSbPvDCyIy3iddw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,WIRANDA INTAN PERKASA,sakit kk intan,1 tahun yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu8PXczSr7E_FIRyMsv2OpCqzXToGj6cEmE06Q=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Nisa Baik,Di suntik ya kak. Mohon di jawab 🙏🙏,1 tahun yang lalu,0,neutral,99.44%,https://yt3.ggpht.com/ytc/AMLnZu-bDqRpfHhAEXAZ1irXKLkwN4-UBlbqSla4FQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Nana Efendi,Gua dah 8 bulan pakek behel.. Itu pun setiap bulan hrs cek ke dokter terus ganti karet😅🤣,1 tahun yang lalu,0,negative,97.85%,https://yt3.ggpht.com/ytc/AMLnZu-WYeFSwSK9pOpVaPhzLzTQbYryTDcacegxEg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Erna andarezthaa,Biayanya brp ka,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8loy1Wenf4XM6SsaWqb9VNgI-phHlx2e0imznIBA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Nanonk RC 009,Kalau pasang behel mahal atau murahsih,1 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/CjkzLMyUbRsi9Vb0KGwqFIHGGqgtaw5SrJGcsjKzHzXE9PfhgYyKvn_uw-k9wdOYAS3m5VscmA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,salma zen,Kaak sakit engga,1 tahun yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu9FUWz4r5QpEro1HlVFpB1y_pS8Vt3APw5Shw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,aldi,Masang behel berapa jam ka?,1 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu8X-sfDZ4VpGzb9cInpTTtcJQcuP0IomoZtTA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Mutiara Rini,kakak sm dirontgen ga si giginya?,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9ggAOMqwe68BZyu_4aPvHS-cSJlnMXqRmAQP0Xx1E=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,Alifah Aulia,Harganya brp kak?,1 tahun yang lalu,1,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_hQda9LMT1BRnhT2yoqHv9Hc6HyFA0ZF7cLjY6kw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,kharisatun nisak,Kalo pasang behel mahal enggak kk soalnya gigi ku juga rusak,1 tahun yang lalu,1,positive,99.88%,https://yt3.ggpht.com/ytc/AMLnZu-phCechzb9zI63FrV7ydQHYMCLNfurzYF8Dlc1Rw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/gSzICGPVVYk,Intan Tiyas,aryyanti devi,Udah ada perubahan kak?,1 tahun yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-cHTjDpf9OdKb-Fk_d4WeoHSJ9Gek6Q1J064pR=s176-c-k-c0x00ffffff-no-rj
